latitude,longitude
25.29948435392411, 121.53677529733017
25.295396882880723, 121.53329758169986
25.291623710365954, 121.53538421107804
25.288164865747977, 121.53051540919556
25.285963731444674, 121.52773323669129
25.285963731444674, 121.52251666324578
25.28627818164811, 121.51451791729599
25.28753597430914, 121.51243128791779
25.290680398890665, 121.51243128791779
25.288164865747977, 121.50860580072441
25.284077013104184, 121.50964911541352
25.27998902269075, 121.5065191713462
25.27810221142234, 121.50199814102677
25.27684432094198, 121.49712933914431
25.274328500860005, 121.49469493820305
25.27212711550189, 121.48843505006843
25.270554672941003, 121.48321847662292
25.265837223028797, 121.47800190317741
25.263321174781105, 121.47869744630349
25.262692154571845, 121.47661081692527
25.258917964883167, 121.47348087285798
25.256087245634724, 121.4748719591101
25.252627388064475, 121.47139424347976
25.250740151487637, 121.46722098472337
25.249796522204374, 121.46304772596694
25.248538338425117, 121.45922223877358
25.251683773441076, 121.4564400662693
25.249796522204374, 121.45191903594986
25.246651038325172, 121.44948463500862
25.242876350179355, 121.44913686344559
25.236270363797637, 121.44565914781525
25.231236990343444, 121.44565914781525
25.2280910239585, 121.44113811662886
25.2214842341691, 121.44009480193974
25.215820985867673, 121.43696485787245
25.213933177852127, 121.43244382755299
25.208584229428837, 121.42896611192266
25.202605714762367, 121.42340176691411
25.201347042682453, 121.4192285081577
25.194738800791626, 121.41540302096433
25.19222128098487, 121.4192285081577
25.188130200319016, 121.41435970627522
25.18750079109878, 121.40844758970363
25.183094835510982, 121.40496987407332
25.167987492690276, 121.41018644751881
25.166098943198836, 121.41122976220792
25.162951295718894, 121.4070565034515
25.159803567002594, 121.401839930006
25.160118343529646, 121.40044884375385
25.16924650943502, 121.39036346842587
25.165154657485115, 121.38097363622396
25.159803567002594, 121.36949717464383
25.156655757057347, 121.371236032459
25.14626740801154, 121.38271249403911
25.15256348270344, 121.3795825499718
25.14626740801154, 121.36706277370259
25.14563778267801, 121.36393282963527
25.139026520599884, 121.36601945901347
25.135878174729395, 121.36636723057651
25.132729747686263, 121.3548907689964
25.12769209559671, 121.34445762210538
25.124858324262497, 121.33263338294564
25.123283978860886, 121.32254800761764
25.122654235020192, 121.31733143417215
25.125488056742938, 121.31628811948305
25.125488056742938, 121.30342057165079
25.122654235020192, 121.30237725696166
25.128006954204796, 121.30133394227258
25.124543456805096, 121.29855176976832
25.119820347572837, 121.29090079538155
25.11730128133668, 121.28429313568391
25.1179310527636, 121.27698993286019
25.118560820945305, 121.26829564378434
25.122654235020192, 121.26029689783455
25.120135227201363, 121.25612363907814
25.12076498402434, 121.24986375094352
25.116041728747447, 121.24812489312836
25.113522584629, 121.24429940593498
25.11635661811165, 121.24534272062407
25.11887570381919, 121.24742935000228
25.121709613173543, 121.24464717749802
25.120135227201363, 121.24082169030464
25.11635661811165, 121.24116946186767
25.114467269757622, 121.23247517279181
25.11226299310075, 121.2310840865397
25.11068848543917, 121.224128655279
25.10911395749926, 121.21404327995101
25.103760409346954, 121.20256679881271
25.09746181909675, 121.19282919504776
25.093367561509293, 121.18691707847616
25.090532995224496, 121.17752724627425
25.08423372395329, 121.17474507376997
25.080139023769135, 121.17857056096335
25.081083966737634, 121.17370175908087
25.085493604145732, 121.17265844439174
25.081713924664495, 121.16083421124861
25.07856410261346, 121.15179215060974
25.07698916119842, 121.13892460277746
25.0741542156007, 121.12570928338216
25.06911415026508, 121.11388505023899
25.066594039820785, 121.10414744647403
25.063443828857533, 121.09788755833944
25.06029353689247, 121.09823532990247
25.06029353689247, 121.09440984270908
25.053992709986673, 121.08536778207021
25.050212058358767, 121.07841235080951
25.046116220851818, 121.07250023423795
25.04422578816146, 121.06450148828814
25.04706142626738, 121.06102377265783
25.042335326326786, 121.05824160015354
25.041705165905665, 121.05337279827107
25.040444835349422, 121.0547638845232
25.03508828599997, 121.0478084532625
25.03886940394103, 121.04224410825397
25.03319768332384, 121.04537405232128
25.02973150274893, 121.04154856512793
25.03382788745319, 121.0342453623042
25.028471049171817, 121.0394619357497
25.022483717880238, 121.0363319916824
25.017756671076686, 121.03215873292599
25.013344596511743, 121.03007210354778
25.01239913133616, 121.03146318979991
25.004519971808232, 121.02346444385013
24.996640306889883, 121.0199867282198
24.99222747382456, 121.01546569790034
24.99033620882423, 121.01198797391268
24.981825166730417, 121.01581346110606
24.978988021781777, 121.02207334924069
24.978988021781777, 121.01511791797999
24.973944046939284, 121.0140746032909
24.969845665089142, 121.01059688766054
24.964170756688155, 121.00538031161423
24.956919104627634, 121.00155482442085
24.951243600696408, 120.99494716472321
24.94777510840588, 120.98903504815162
24.939576465617534, 120.98486178939521
24.932638726342866, 120.98068853063882
24.93011581522654, 120.97408087094118
24.927277478496055, 120.97095092687387
24.92349292786713, 120.972342013126
24.919708261072973, 120.96886429749564
24.913084814699573, 120.96608212499139
24.90929982851783, 120.96608212499139
24.908038140652913, 120.97790635813456
24.90866898619808, 120.96851652593261
24.905199295786932, 120.96608212499139
24.902675823301866, 120.96573435342833
24.89920596438694, 120.96156109467192
24.8951050962781, 120.95808337904161
24.887849380554105, 120.95286680559607
24.882801674704993, 120.9511279477809
24.87964675380177, 120.95182349090697
24.873652180329277, 120.94799799989904
24.868603894428976, 120.94452028426872
24.86513307826915, 120.94139034020141
24.86039999010767, 120.93478268050376
24.857875602341334, 120.93373936581466
24.850933269900047, 120.92087182410302
24.851879974485854, 120.91808965159875
24.85377336192228, 120.91704633690965
24.8534577993621, 120.91391639284234
24.85030212948461, 120.91878519472483
24.85030212948461, 120.92400176817033
24.842728193368618, 120.92295845348121
24.84588405642425, 120.9177418800357
24.838941051471444, 120.91913296628783
24.831682038958228, 120.91322084971627
24.822528764411818, 120.90869981939683
24.818109700111574, 120.90626541845558
24.81400614212484, 120.90696096158165
24.808008389857502, 120.90209215969918
24.804535874310364, 120.90313547438826
24.803273117267484, 120.89896221563185
24.793802029521025, 120.89583227156454
24.78622463857245, 120.89548450000154
24.780225542530783, 120.89270232749725
24.767594917306134, 120.88992014835219
24.76127912363534, 120.88992014835219
24.75591044652074, 120.8920067777304
24.76033172688539, 120.89513672179771
24.76854225865517, 120.89652780804983
24.75938432291011, 120.89618003648683
24.753068111776173, 120.89305009241949
24.75938432291011, 120.89791889430198
24.7682264790085, 120.90070106680626
24.75717368553712, 120.89826666586502
24.75148900882535, 120.89757112273895
24.749594058798547, 120.8920067777304
24.740118875316558, 120.88852906210008
24.734117552280402, 120.87809591520904
24.72432529828724, 120.86592391050284
24.709793436688283, 120.86175065174643
24.69841949223259, 120.8582729361161
24.68957237297854, 120.84679647453598
24.68135662842505, 120.83636332764496
24.675352472695852, 120.82975566794731
24.668083897410824, 120.83984104327529
24.664291429129587, 120.84644870297294
24.666187677680256, 120.85688184986394
24.666503716303442, 120.86801053988104
24.65948248393588, 120.84288007992862
24.665494268189754, 120.83313134420469
24.668341854372173, 120.8153747184218
24.663912247782807, 120.79657358523994
24.662646617015163, 120.783691327319
24.654103273593893, 120.77289808419607
24.641445393757866, 120.76314934847213
24.623405698552958, 120.75514145841318
24.613593543105008, 120.75305244361519
24.608528903572992, 120.74608906095526
24.612327402447708, 120.7370366634973
24.606629610880816, 120.72380623644338
24.606629610880816, 120.72380623644338
24.586368692334684, 120.71196848062708
24.568004405238906, 120.70604960536612
24.547737241080416, 120.69490819311018
24.524299250242585, 120.68620396478524
24.4871184271536, 120.66347960747291
24.480294488078847, 120.66347960747291
24.468595445880226, 120.6522323350081
24.449582183782674, 120.63562921851245
24.441781041047932, 120.62545311485381
24.423243699375103, 120.61548239929887
24.423763786498863, 120.60977038346411
24.399837560450795, 120.59434794071021
24.384231057549272, 120.58463751379107
24.368622627492492, 120.58006790112327
24.357175221169637, 120.57321348212152
24.3550937633003, 120.56807266787023
24.361858376210975, 120.57207107895456
24.3550937633003, 120.56521665995282
24.30564907807623, 120.54865180497583
24.296278439070083, 120.54579579705845
24.313457415231483, 120.52637494322023
24.300443252949602, 120.51552211313415
24.292113488517792, 120.52409013688631
24.233268972606346, 120.48810443712722
24.250977266852864, 120.49038924346112
24.24889406604381, 120.49781486404635
24.266600185178252, 120.50752529096546
24.271807397953733, 120.50752529096546
24.28170051430869, 120.51209490363328
24.237435851788028, 120.47953641337504
24.223372087887014, 120.47153959120635
24.237956702093722, 120.48010761495851
24.240560921646395, 120.4709683896229
24.214516328501507, 120.46182916428725
24.210869660402345, 120.47268199437333
24.2061809337817, 120.48810443712722
24.20045003366086, 120.48696203396027
24.184297929178037, 120.47725160704114
24.184297929178037, 120.4681123817055
24.168143779557905, 120.46354276903767
24.159805354105366, 120.46011555953679
24.1587630126436, 120.43726749619769
24.14208439265523, 120.42241625502727
24.140520660433232, 120.42241625502727
24.13218043223511, 120.41441943285858
24.12436097335399, 120.40242419550466
24.094642675413827, 120.3807185353325
24.092556921838135, 120.41099221925683
24.12383965916407, 120.41956024300899
24.123318342850006, 120.4372674920968
24.095685539468576, 120.43326908101247
24.085777988240284, 120.42013144459246
24.086299457401562, 120.3778625274151
24.059701825834768, 120.36472489099515
24.056050740081456, 120.40071059075422
24.026838311150303, 120.36415367938726
23.99396639613823, 120.3481600350499
23.989791583719562, 120.33045278596208
23.968393545696067, 120.32302716537689
23.93916121651672, 120.30303510995518
23.934984628709557, 120.3178863511256
23.89738925919721, 120.29789429570387
23.878587473567887, 120.28704146561779
23.865529070675066, 120.27447503078129
23.86918555624675, 120.27219022444739
23.868663207486406, 120.26590700702913
23.865006707165293, 120.26419340227869
23.8702302474458, 120.26190859594476
23.85403658681511, 120.25276937060913
23.84463288723087, 120.26190859594476
23.835228505445677, 120.24305894369002
23.834706019792236, 120.22877890410308
23.83104856128306, 120.22135328351786
23.817985367688742, 120.22306688826829
23.820598111613837, 120.20250363126308
23.804920859235192, 120.17851316475704
23.806488669656083, 120.17051634258834
23.8002173144197, 120.17108754417181
23.79237769460796, 120.1642331251701
23.79917205910915, 120.17280114892226
23.79603624271829, 120.18136917267442
23.800739938921105, 120.18308277742483
23.7730379438055, 120.17051634258834
23.769378748460728, 120.17222994733879
23.771469729833047, 120.1688027378379
23.771469729833047, 120.16251952041966
23.757877745276428, 120.16823152808114
23.758923332571086, 120.1819403660846
23.738532865654822, 120.17280114074897
23.705064671101262, 120.17108753599852
23.688325305643907, 120.16918093681201
23.644732739125963, 120.14252746949633
23.64647672081902, 120.14157555994932
23.616825872097706, 120.13491219312043
23.595019495814135, 120.14347937904331
23.560121753487262, 120.14062365040233
23.52172352913683, 120.1453831981373
23.523469146141604, 120.14633510768428
23.51823222568148, 120.11872973082158
23.487679372247904, 120.12348927855652
23.487679372247904, 120.11968164036857
23.4929175073948, 120.15585420315415
23.49029846583742, 120.15775802224815
23.469344260594898, 120.13967174085536
23.402967333242398, 120.14919083903041
23.405588106808715, 120.16251757268827
23.38986268724191, 120.1606137535943
23.387241602439246, 120.14823892948344
23.382873012532283, 120.12920073854366
23.361901776488466, 120.14728701993646
23.37151400477979, 120.13967174356053
23.372387809165104, 120.13015264809064
23.34092722434956, 120.1168259144328
23.326942348444494, 120.11968164307376
23.303339532547607, 120.10635490941591
23.29809389337778, 120.11111445715086
23.271862588453757, 120.09683581375619
23.267490203171224, 120.10730681877305
23.23425538757879, 120.0939800851152
23.21850969025301, 120.09112435647424
23.227257529136782, 120.0854128991923
23.256995893132814, 120.0939800851152
23.22025930387433, 120.07970144191037
23.213260711876657, 120.08826862783327
23.208011527259636, 120.08731671828627
23.21238586209512, 120.08160526100434
23.18176251182372, 120.06827852734651
23.14150401939643, 120.07494189417541
23.12399655402611, 120.0854128991923
23.10561125644022, 120.03876933138983
23.074087747491145, 120.03591360274886
23.05306796867699, 120.03972124093683
23.063578268509286, 120.04067315048383
23.047812511032408, 120.06351897961156
23.038176972676144, 120.06732661779951
23.01802771125751, 120.10730681877305
22.98122564017569, 120.15395038657553
22.96632671226985, 120.15870993431048
22.937400570237052, 120.17584431099712
22.898822775925193, 120.17870003963809
22.862865407701964, 120.19107486374894
22.813737529574386, 120.20916114514174
22.81549240205344, 120.19964204967187
22.803207819951062, 120.2024977783128
22.805840323647466, 120.21487260242368
22.757569679901362, 120.23486270291043
22.71981892493235, 120.25390089385024
22.696987832320875, 120.26151617022616
22.707525732760626, 120.26532380841411
22.709281970663337, 120.273890994337
22.685570858684958, 120.27198717524304
22.683814316779994, 120.273890994337
22.68117946171897, 120.26913144660206
22.689962114962373, 120.26341998932011
22.675031269650297, 120.26246807977314
22.65922036730563, 120.24914134611528
22.62232117929112, 120.26246807977314
22.616170351262625, 120.27865054207193
22.605625434670923, 120.29768873301175
22.590685419540232, 120.30054446165272
22.605625434670923, 120.29292918527678
22.608261739592635, 120.28150627071291
22.581017487070202, 120.29959255210571
22.571348876125157, 120.31482310485752
22.567832849427212, 120.3091116475756
22.614412921296715, 120.26246807977314
22.552009619720977, 120.30720782848162
22.527392099792934, 120.33100556715637
22.507167280730584, 120.3509956721043
22.481662207885996, 120.39573542081281
22.471986640354373, 120.42143697858151
22.44471549613515, 120.45380190317915
22.425358527068706, 120.48616682777678
22.4112790359158, 120.50996456645152
22.38487614443146, 120.56612722972388
22.34790367105367, 120.60325171325684
22.316205175759404, 120.63276090921354
22.262477404970053, 120.65370291924728
22.205203796298996, 120.68321211520393
22.170828405887594, 120.69463502976784
22.128508688529646, 120.70700985468552
22.090586482653066, 120.7165289501554
22.085294201637453, 120.69749075921564
22.05794759062104, 120.70320221649756
22.05353635136738, 120.69653884966864
22.044713460109993, 120.69273121148068
22.040301808149973, 120.7003464878566
22.037654750960552, 120.68701975419874
22.02177136839913, 120.68606784465177
21.99617772828194, 120.7003464878566
21.99441247934464, 120.70891367377949
21.984703217556522, 120.70510603559154
21.974110537998392, 120.71748085970239
21.935263954211337, 120.71081749287347
21.93614694899518, 120.72128849789036
21.91407043576156, 120.72699995517229
21.91848601229215, 120.74127859837714
21.92819979867026, 120.73842286973616
21.94585952987828, 120.75174960339402
21.95645431610184, 120.75365342248797
21.965282701355527, 120.76317251795788
21.94321070996, 120.78982598527357
21.93791292212178, 120.82028709077724
21.915836682802784, 120.83646955307604
21.898173226893967, 120.85074819628088
21.89728999662292, 120.86693065857972
21.90082288486987, 120.86693065857972
21.944976597756387, 120.83932528774436
21.97940697894621, 120.84598865457329
21.98823393744669, 120.84503674502629
21.990881917936772, 120.85931538823114
21.997060346880296, 120.87454594098296
22.0138290114971, 120.87835357917092
22.017359003915356, 120.88977649373479
22.030595692147987, 120.88977649373479
22.034125266736144, 120.90310322739263
22.04294881819762, 120.89453604146975
22.06147648531093, 120.89453604146975
22.086176264615695, 120.88977649373479
22.10117045182869, 120.90024749875167
22.11087172400916, 120.88882458418779
22.13379935058442, 120.88501694599984
22.141734967539083, 120.8983436796577
22.153196735814774, 120.89072840328178
22.1699468717843, 120.89072840328178
22.187576438440484, 120.89263222237575
22.197271757302897, 120.89548795101672
22.220185304191965, 120.89453604146975
22.233402955869586, 120.90024749875167
22.271286647986287, 120.89358413192275
22.306518091266916, 120.89072841201431
22.33909925944933, 120.89834368839023
22.357587888375875, 120.91357424114204
22.382235576721587, 120.91167042204805
22.392797535529606, 120.92404524615894
22.413039047539623, 120.92404524615894
22.43503734629448, 120.93642007026978
22.457911878252048, 120.94879489438065
22.499252413635595, 120.95545826120956
22.540580597850365, 120.97354454260234
22.570469872886395, 120.98496745716625
22.586290983932827, 121.00971710538794
22.623199841579815, 121.01257283402892
22.653949656691093, 121.02209192949881
22.671517888306678, 121.0411301204386
22.68205774739837, 121.06587976866032
22.70489132870146, 121.09729278371097
22.712794383764805, 121.11728291722942
22.718940881276684, 121.12965774134025
22.73737871718017, 121.14203256545113
22.753180597795193, 121.1715417614078
22.764591930596847, 121.17915703778371
22.776002309757782, 121.1810608568777
22.792677301563778, 121.18486849506566
22.785656500839153, 121.19343568098854
22.798820205666466, 121.20200286691144
22.811105183343237, 121.19724331917651
22.82602116693431, 121.18962804280059
22.83918097182316, 121.18772422370661
22.851462307976107, 121.19248377144157
22.86461965144688, 121.20866623374036
22.86461965144688, 121.23341588196209
22.86988223215154, 121.23817542969702
22.882160794222766, 121.24007924879102
22.884791770211354, 121.25530980154284
22.904960891642112, 121.26292507791875
22.92425028816763, 121.27815563067058
22.94791988515741, 121.28196326885856
22.96632671007302, 121.31147246481522
23.00663766411342, 121.32670301756704
23.028540742969913, 121.33812593213091
23.063578266314043, 121.34859693714779
23.114366471914344, 121.39524050495027
23.127498227729397, 121.42474970090693
23.13275057019546, 121.39809623359125
23.15463311605392, 121.40285578132618
23.15463311605392, 121.40761532906112
23.177387172848167, 121.40571150996715
23.19576262578191, 121.39809623359125
23.211511004392005, 121.40761532906112
23.211511004392005, 121.41427869589005
23.227257526944207, 121.42189397226595
23.23163123146272, 121.41142296724907
23.255246758938792, 121.42094206271898
23.271862591888937, 121.42855734460018
23.291973715573143, 121.4342688018821
23.312081800755045, 121.45045126418093
23.316452721353087, 121.47044136466768
23.347919106000916, 121.46758563602671
23.382873008491185, 121.47615282194964
23.403840926155805, 121.48376809832554
23.428299299655983, 121.49233528424844
23.461485570709595, 121.49423910334242
23.48156794669752, 121.51137347518821
23.493790504831583, 121.51422920382919
23.499901358949483, 121.50280628926532
23.526960305847748, 121.50375819881229
23.566229528667225, 121.51803684927843
23.597636453166384, 121.53326740203025
23.636884534627654, 121.53231549248326
23.661299627368226, 121.54754604523508
23.699656991799444, 121.55420941206401
23.73103190890747, 121.56277659798691
23.738874458619534, 121.56563232662788
23.761528061211756, 121.57515142209779
23.803339743756545, 121.5722957018571
23.842525969796426, 121.59323771189088
23.8912745134268, 121.60466062645473
23.92782387046127, 121.60942017418971
23.94696464492587, 121.61322781237766
23.980019293727988, 121.6179873601126
23.971321523758494, 121.6275064555825
23.9826285102081, 121.62560263648851
24.01583089399916, 121.65044148815183
24.036159915093744, 121.62647200003384
24.061175833201688, 121.61791146856314
24.086968391862044, 121.6187675217102
24.109630295757274, 121.63588858465162
24.12994445512747, 121.6581459664755
24.147911984152582, 121.66585044479915
24.168220062469196, 121.65900201962256
24.196333607964924, 121.66328228535791
24.215072529126235, 121.68896387977006
24.226782955489238, 121.71036520844683
24.248639536423084, 121.71550152732928
24.243956299383946, 121.72748627138827
24.263468649430937, 121.74803154691799
24.268151167886263, 121.7411831217414
24.29156117179712, 121.75231181265333
24.30872576497326, 121.77285708818304
24.34304798902125, 121.77200104054175
24.372682421170698, 121.78740999718904
24.401530329120444, 121.78997815663024
24.43738610897761, 121.80624316642462
24.46466085271135, 121.82079606992482
24.47712734020245, 121.84476555804284
24.481801954711575, 121.86274267413133
24.486476395564107, 121.85075793007233
24.499719701378858, 121.85075793007233
24.499719701378858, 121.83877318601334
24.518413758388267, 121.8421973986016
24.52620212794281, 121.87044715245497
24.53632628621752, 121.87729557763156
24.570586607547913, 121.87044715245497
24.584599495171897, 121.87815163077862
24.589489166523816, 121.86919534154568
24.58466470310823, 121.86961978269574
24.580997986605283, 121.87152976787095
24.598944575561283, 121.88107969374717
24.5946993782193, 121.88192857604727
24.599523454951697, 121.88150413489721
24.599523454951697, 121.88638520812282
24.600874163116217, 121.88553632582273
24.600488247985396, 121.8838385612225
24.60222485670193, 121.88341412007244
24.603768488661732, 121.88511188467265
24.603768488661732, 121.88150413489721
24.605698001831602, 121.88065525259711
24.6049262001344, 121.87853304684683
24.605698001831602, 121.87492529707139
24.60994282605806, 121.87216642959605
24.60820632446538, 121.86898312097065
24.609556940215114, 121.86495092911402
24.61688859266978, 121.85858431186324
24.6257631757954, 121.85306657691254
24.631550607974187, 121.85073215058725
24.643317560138406, 121.84521441563655
24.65585489578278, 121.84160666586111
24.669548086307646, 121.8390600186222
24.689410182082277, 121.83630115114687
24.700207663437013, 121.83778669517203
24.705991643511112, 121.83821113632209
24.713703199080616, 121.83821113632209
24.72411304139359, 121.8303589750461
24.737413239301436, 121.82378013722028
24.755722779883193, 121.81911128400893
24.773644242149718, 121.81783796055879
24.798884066085282, 121.8188990642698
24.822192621154542, 121.82250681404525
24.84183774906314, 121.82738788727087
24.852044280796186, 121.83035897532123
24.858398865766787, 121.83354228394663
24.85878398163541, 121.83736225429712
24.864753124229306, 121.83715003372207
24.864753124229306, 121.8413944452226
24.871684670098876, 121.84245554809776
24.872069744583463, 121.84075778349754
24.87900088013062, 121.84309220982284
24.885354079493492, 121.84818550362347
24.890359400361607, 121.85030770937375
24.895172017570726, 121.86006985582495
24.902486838087135, 121.86495093179093
24.904026744718145, 121.87216643134182
24.90787642722984, 121.8749252988172
24.91018617908739, 121.87556196054224
24.909993701417445, 121.87832082801762
24.91730764176244, 121.88001859261782
24.92115690985473, 121.88426300411835
24.926930586704124, 121.88765853331877
24.93097199962073, 121.88659743044366
24.931934221261635, 121.88511188641846
24.934435962371808, 121.88808297446883
24.9373225236251, 121.88850741561888
24.93847712919381, 121.89360070941953
24.94174845288304, 121.89402515056958
24.94174845288304, 121.8982695620701
24.93943929223641, 121.89890622379518
24.941171166778847, 121.90336285587074
24.946366644330695, 121.90421173817084
24.949637758514115, 121.90888059082144
24.953678426670177, 121.91885495784767
24.95791136537969, 121.91821829612259
24.961566968050477, 121.92331158992324
24.968493075371786, 121.9247971339484
24.973302642768882, 121.93349817752451
24.975995918383475, 121.94283588282569
24.980035722799585, 121.95047582695479
24.977727280274188, 121.9513247092549
24.981382294263078, 121.9553569001804
24.983305942204684, 121.95174915040496
24.982728850981882, 121.96299684088137
24.986383716317373, 121.97275898733257
24.988884351054015, 121.97530563423288
24.99196198551799, 121.97615451653299
24.99330842636544, 121.97700339883312
24.992731382094036, 121.97785228113322
24.99138493492537, 121.9787011634333
24.99138493492537, 121.98273335435881
24.99138493492537, 121.98379445723396
24.994462506780785, 121.98591666298421
24.99638595005728, 121.98740220700941
24.99773234243881, 121.98994885390971
24.999463396681794, 121.99546658886042
25.00273309926966, 121.99504214771035
25.002540766232027, 121.9992865592109
25.002156099253483, 122.00522873531163
25.00907992058386, 122.00544095588666
25.011003135024207, 122.00756316163694
25.01523410077761, 122.00395541186148
25.01946492074515, 121.99673991231059
25.011964730950474, 121.99037329505978
25.020811060159044, 121.98952441275969
25.023695594908812, 121.98252113378379
25.026003173900712, 121.97573007538294
25.02581087730852, 121.97063678158233
25.022157184811217, 121.96151129685617
25.022157184811217, 121.95026360637976
25.019849533512534, 121.94644363602929
25.026964652342045, 121.93901591590335
25.03465621002959, 121.93137596872702
25.04311636503567, 121.92819266010162
25.04523131260236, 121.93243707160214
25.047730749060065, 121.93158818930203
25.045615844604495, 121.93137596872702
25.044846779394362, 121.9296782041268
25.047730749060065, 121.9288293218267
25.04869205720743, 121.93158818930203
25.047538486526122, 121.93307373332722
25.05215270412484, 121.93073930700194
25.055997752782478, 121.92946598355176
25.05792023187672, 121.92946598355176
25.05715124385796, 121.92776821895158
25.056574499677314, 121.9250093514762
25.060034924047113, 121.92607045435135
25.059650437275973, 121.93073930700194
25.062726297664664, 121.93137596872702
25.06618654830323, 121.92543379262628
25.071184515562972, 121.92373602802607
25.07541340548479, 121.91736941077527
25.07983436152497, 121.91439832272489
25.081948675373646, 121.91630830790015
25.08483177177089, 121.91333721984975
25.09002117414847, 121.91312499927471
25.09463379151942, 121.91652052847515
25.0959791054965, 121.91949161652552
25.09982277819616, 121.91885495480045
25.103281980357774, 121.9199160576756
25.1030898050267, 121.92479713090118
25.106933254269343, 121.92225048400088
25.10674108467627, 121.92479713090118
25.111353071550138, 121.92288714572597
25.114235474996445, 121.92161382227579
25.111929557676582, 121.91567164617506
25.113851158463888, 121.91227611697464
25.117694269413445, 121.91758163135029
25.122882277503127, 121.92288714572597
25.127877928959226, 121.92458491032615
25.12979927897089, 121.92373602802607
25.122497988161104, 121.90697060259896
25.120384375176403, 121.89742067672279
25.12172940585125, 121.89041739774689
25.122882277503127, 121.87662306037016
25.126340827191356, 121.8696197813943
25.124035138277325, 121.8609187378182
25.126917242620767, 121.84839772389164
25.129222877140613, 121.8407577831907
25.128454337135903, 121.83354228363977
25.12672510444648, 121.83311784248973
25.127877928959226, 121.82844898983916
25.124227280682128, 121.8288734309892
25.12269013298318, 121.827387886964
25.124611564585205, 121.82696344581396
25.12230584303685, 121.827387886964
25.12269013298318, 121.82484124006369
25.120768671165635, 121.82547790178879
25.122497988161104, 121.82378013718856
25.120768671165635, 121.82484124006369
25.122497988161104, 121.82250681373839
25.12269013298318, 121.82271903431341
25.126340827191356, 121.81826240223786
25.130183545346657, 121.81889906396295
25.131336337220628, 121.82229459316336
25.13248911821428, 121.82187015201335
25.12979927897089, 121.81889906396295
25.131912729077523, 121.81974794626305
25.13095207447156, 121.82102126971323
25.13402614261356, 121.82080904913819
25.132296988804256, 121.82208237258834
25.131720598760786, 121.82420457833861
25.13402614261356, 121.82356791661354
25.13575527194022, 121.82675122523892
25.135563149424136, 121.82102126153434
25.134986774795497, 121.81486686485859
25.13344976248632, 121.80892468875786
25.13479464931473, 121.80574138013243
25.13575527369581, 121.80574138013243
25.13594739766523, 121.80277029208206
25.146897964214677, 121.80743914473265
25.145745319255767, 121.79788921885644
25.147858493365344, 121.79788921885644
25.147666388139953, 121.79237148390575
25.150163732484156, 121.78367044032967
25.152853123086444, 121.78239711687952
25.154389891103705, 121.77581827905368
25.156310823906153, 121.77454495560355
25.15861590334555, 121.78006269055422
25.160152598774356, 121.77348385272839
25.159768426732033, 121.77008832352797
25.16168927484422, 121.76987610295295
25.163225931554255, 121.76690501490259
25.163994252649097, 121.76329726512714
25.16034468434181, 121.76117505937685
25.16168927484422, 121.75990173592672
25.160920939229232, 121.75693064787632
25.159576340257157, 121.7567184273013
25.159576340257157, 121.75544510385116
25.162265523379265, 121.75523288327612
25.162265523379265, 121.75438400097602
25.158231726463615, 121.75013958947548
25.165679640334815, 121.72275156521
25.177517725987446, 121.70694631380537
25.180477067779467, 121.68950603639338
25.197738462477176, 121.69332109707727
25.216476635235566, 121.70149622711412
25.209573433519807, 121.69223107973902
25.202669840233135, 121.67479080232701
25.211052723996858, 121.66334562027538
25.224858567926365, 121.65244544689287
25.233732925890468, 121.65244544689287
25.24025951258383, 121.63372167557519
25.252395798420505, 121.63551073332711
25.274238057332955, 121.62030374243564
25.28475329876143, 121.60330769379225
25.298502623689252, 121.5764718275132
25.2912237635216, 121.56305389437365
25.2912237635216, 121.54784690348218
25.29607638552344, 121.53890161472249
25.29948435392411, 121.53677529733017
